order_id,order_date,customer_id,product_id,product_category,quantity,unit_price,discount,payment_method,order_status,gross_amount,discount_amount,net_amount
ORD-00194,2026-02-15 17:21:00,CUST-0209,P003,Home Appliances,4,14717.08,0.05,Debit Card,Completed,58868.32,2943.42,55924.9
ORD-00195,2026-01-09 22:49:00,CUST-0242,P008,Wearables,1,4578.28,0.0,Debit Card,Completed,4578.28,0.0,4578.28
ORD-00196,2026-02-10 09:32:00,CUST-0102,P008,Wearables,3,790.16,0.15,Debit Card,Completed,2370.48,355.57,2014.91
ORD-00197,2026-02-15 01:55:00,CUST-0168,P006,Smart Devices,3,2086.01,0.0,Maya,Pending,6258.03,0.0,6258.03
ORD-00198,2026-02-26 12:21:00,CUST-0250,P003,Home Appliances,4,10458.01,0.0,Bank Transfer,Completed,41832.04,0.0,41832.04
ORD-00199,2026-01-11 23:27:00,CUST-0021,P007,Audio,5,14927.7,0.0,Bank Transfer,Completed,74638.5,0.0,74638.5
ORD-00200,2026-02-11 03:05:00,CUST-0084,P005,Office Supplies,3,6827.26,0.15,Maya,Completed,20481.78,3072.27,17409.51
ORD-00201,2026-03-30 14:22:00,CUST-0115,P001,Laptop Accessories,3,9319.06,0.05,GCash,Completed,27957.18,1397.86,26559.32
ORD-00202,2026-01-10 21:40:00,CUST-0104,P006,Smart Devices,5,12066.17,0.15,Debit Card,Completed,60330.85,9049.63,51281.22
ORD-00203,2026-01-19 19:43:00,CUST-0201,P008,Wearables,1,2111.89,0.0,GCash,Completed,2111.89,0.0,2111.89
ORD-00204,2026-02-19 18:02:00,CUST-0155,P003,Home Appliances,4,14245.15,0.0,Maya,Completed,56980.6,0.0,56980.6
ORD-00205,2026-03-15 04:33:00,CUST-0094,P007,Audio,3,9831.02,0.0,Credit Card,Completed,29493.06,0.0,29493.06
ORD-00206,2026-01-24 15:33:00,CUST-0100,P002,Mobile Accessories,3,11680.73,0.15,Maya,Completed,35042.19,5256.33,29785.86
ORD-00207,2026-03-20 09:44:00,CUST-0235,P008,Wearables,2,2058.9,0.0,Maya,Completed,4117.8,0.0,4117.8
ORD-00208,2026-02-26 02:51:00,CUST-0175,P006,Smart Devices,3,10715.72,0.1,Bank Transfer,Completed,32147.16,3214.72,28932.44
ORD-00209,2026-02-08 05:45:00,CUST-0182,P003,Home Appliances,3,7754.15,0.0,Debit Card,Completed,23262.45,0.0,23262.45
ORD-00210,2026-01-31 15:01:00,CUST-0093,P006,Smart Devices,4,12104.01,0.1,Debit Card,Cancelled,48416.04,4841.6,43574.44
ORD-00211,2026-01-12 02:19:00,CUST-0102,P008,Wearables,5,6309.23,0.05,Bank Transfer,Completed,31546.15,1577.31,29968.84
ORD-00212,2026-01-17 10:41:00,CUST-0019,P008,Wearables,4,10281.61,0.0,Debit Card,Cancelled,41126.44,0.0,41126.44
ORD-00213,2026-03-23 18:11:00,CUST-0197,P003,Home Appliances,4,7667.24,0.0,Credit Card,Cancelled,30668.96,0.0,30668.96
ORD-00214,2026-01-20 09:10:00,CUST-0042,P006,Smart Devices,2,5353.84,0.1,GCash,Completed,10707.68,1070.77,9636.91
ORD-00215,2026-02-02 06:40:00,CUST-0245,P005,Office Supplies,2,9469.08,0.1,Bank Transfer,Completed,18938.16,1893.82,17044.34
ORD-00216,2026-03-06 20:10:00,CUST-0152,P003,Home Appliances,2,9966.31,0.15,Bank Transfer,Completed,19932.62,2989.89,16942.73
ORD-00217,2026-03-14 01:52:00,CUST-0222,P001,Laptop Accessories,1,920.56,0.15,Bank Transfer,Completed,920.56,138.08,782.48
ORD-00218,2026-03-25 06:49:00,CUST-0147,P007,Audio,5,9675.12,0.05,Bank Transfer,Completed,48375.6,2418.78,45956.82
ORD-00219,2026-03-24 09:30:00,CUST-0063,P007,Audio,3,6939.78,0.15,Credit Card,Completed,20819.34,3122.9,17696.44
ORD-00220,2026-02-26 13:30:00,CUST-0119,P004,Gaming,3,9198.24,0.0,GCash,Completed,27594.72,0.0,27594.72
ORD-00221,2026-02-21 04:48:00,CUST-0095,P002,Mobile Accessories,3,3815.63,0.0,GCash,Pending,11446.89,0.0,11446.89
ORD-00222,2026-02-01 04:06:00,CUST-0013,P005,Office Supplies,4,12996.42,0.05,Debit Card,Completed,51985.68,2599.28,49386.4
ORD-00223,2026-02-11 18:46:00,CUST-0081,P004,Gaming,2,7599.42,0.1,Maya,Pending,15198.84,1519.88,13678.96
ORD-00224,2026-02-09 15:01:00,CUST-0024,P007,Audio,5,6994.15,0.0,Debit Card,Cancelled,34970.75,0.0,34970.75
ORD-00225,2026-02-15 01:03:00,CUST-0073,P008,Wearables,5,13264.51,0.15,Maya,Completed,66322.55,9948.38,56374.17
ORD-00226,2026-03-10 00:54:00,CUST-0028,P007,Audio,2,13266.22,0.15,GCash,Pending,26532.44,3979.87,22552.57
ORD-00227,2026-02-16 01:25:00,CUST-0014,P004,Gaming,3,8410.04,0.0,Maya,Cancelled,25230.12,0.0,25230.12
ORD-00228,2026-02-27 17:17:00,CUST-0212,P002,Mobile Accessories,2,14632.47,0.05,GCash,Completed,29264.94,1463.25,27801.69
ORD-00229,2026-03-13 11:48:00,CUST-0037,P004,Gaming,5,7759.56,0.1,Credit Card,Completed,38797.8,3879.78,34918.02
ORD-00230,2026-01-05 04:45:00,CUST-0086,P008,Wearables,5,6990.58,0.1,Bank Transfer,Completed,34952.9,3495.29,31457.61
ORD-00231,2026-02-11 19:20:00,CUST-0042,P007,Audio,5,11154.96,0.0,Bank Transfer,Completed,55774.8,0.0,55774.8
ORD-00232,2026-03-06 16:34:00,CUST-0126,P005,Office Supplies,4,12282.3,0.0,GCash,Completed,49129.2,0.0,49129.2
ORD-00233,2026-02-23 18:19:00,CUST-0204,P001,Laptop Accessories,5,7250.21,0.15,Bank Transfer,Cancelled,36251.05,5437.66,30813.39
ORD-00234,2026-01-30 23:03:00,CUST-0150,P008,Wearables,2,7982.43,0.15,Bank Transfer,Pending,15964.86,2394.73,13570.13
ORD-00235,2026-01-19 21:15:00,CUST-0009,P002,Mobile Accessories,2,529.33,0.0,Maya,Completed,1058.66,0.0,1058.66
ORD-00236,2026-02-22 22:13:00,CUST-0106,P008,Wearables,1,10660.18,0.1,Debit Card,Cancelled,10660.18,1066.02,9594.16
ORD-00237,2026-02-11 21:30:00,CUST-0135,P007,Audio,3,14361.11,0.05,Bank Transfer,Completed,43083.33,2154.17,40929.16
ORD-00238,2026-03-11 11:43:00,CUST-0198,P005,Office Supplies,5,7391.66,0.0,GCash,Cancelled,36958.3,0.0,36958.3
ORD-00239,2026-02-08 07:19:00,CUST-0198,P005,Office Supplies,2,10431.04,0.05,GCash,Pending,20862.08,1043.1,19818.98
ORD-00240,2026-02-14 17:59:00,CUST-0240,P005,Office Supplies,3,2047.64,0.15,Bank Transfer,Pending,6142.92,921.44,5221.48
ORD-00241,2026-02-20 11:49:00,CUST-0206,P003,Home Appliances,3,870.48,0.15,Credit Card,Completed,2611.44,391.72,2219.72
ORD-00242,2026-02-26 20:16:00,CUST-0192,P008,Wearables,2,3230.5,0.1,GCash,Cancelled,6461.0,646.1,5814.9
ORD-00243,2026-03-31 08:08:00,CUST-0028,P004,Gaming,2,998.79,0.1,Debit Card,Completed,1997.58,199.76,1797.82
ORD-00244,2026-01-07 03:26:00,CUST-0085,P008,Wearables,1,10297.58,0.0,Credit Card,Cancelled,10297.58,0.0,10297.58
ORD-00245,2026-01-21 13:41:00,CUST-0240,P008,Wearables,4,9845.45,0.0,GCash,Completed,39381.8,0.0,39381.8
ORD-00246,2026-03-24 01:58:00,CUST-0197,P002,Mobile Accessories,5,3675.25,0.15,Credit Card,Completed,18376.25,2756.44,15619.81
ORD-00247,2026-02-23 05:59:00,CUST-0236,P001,Laptop Accessories,4,11872.42,0.0,GCash,Completed,47489.68,0.0,47489.68
ORD-00248,2026-01-02 09:36:00,CUST-0155,P002,Mobile Accessories,3,4447.28,0.15,Bank Transfer,Cancelled,13341.84,2001.28,11340.56
ORD-00249,2026-03-05 04:54:00,CUST-0130,P008,Wearables,3,3093.97,0.0,GCash,Completed,9281.91,0.0,9281.91
ORD-00250,2026-02-28 20:16:00,CUST-0184,P003,Home Appliances,1,11115.11,0.0,Bank Transfer,Completed,11115.11,0.0,11115.11
ORD-00251,2026-01-23 19:54:00,CUST-0164,P007,Audio,4,7850.39,0.0,Maya,Completed,31401.56,0.0,31401.56
ORD-00252,2026-01-24 04:30:00,CUST-0083,P004,Gaming,1,4096.58,0.0,Maya,Completed,4096.58,0.0,4096.58
ORD-00253,2026-02-12 09:37:00,CUST-0186,P001,Laptop Accessories,3,9891.83,0.15,Debit Card,Completed,29675.49,4451.32,25224.17
ORD-00254,2026-03-27 03:29:00,CUST-0079,P003,Home Appliances,4,10369.59,0.15,GCash,Completed,41478.36,6221.75,35256.61
ORD-00255,2026-03-23 09:23:00,CUST-0158,P004,Gaming,2,14371.07,0.05,Debit Card,Pending,28742.14,1437.11,27305.03
ORD-00256,2026-03-19 11:26:00,CUST-0180,P008,Wearables,5,12079.43,0.0,Debit Card,Cancelled,60397.15,0.0,60397.15
ORD-00257,2026-01-11 16:28:00,CUST-0136,P006,Smart Devices,1,13779.36,0.0,Credit Card,Cancelled,13779.36,0.0,13779.36
ORD-00258,2026-03-06 06:36:00,CUST-0138,P003,Home Appliances,2,5089.74,0.1,Maya,Completed,10179.48,1017.95,9161.53
ORD-00259,2026-03-29 06:45:00,CUST-0150,P008,Wearables,1,13508.62,0.05,Credit Card,Pending,13508.62,675.43,12833.19
ORD-00260,2026-01-17 16:26:00,CUST-0117,P001,Laptop Accessories,5,7070.08,0.0,Credit Card,Pending,35350.4,0.0,35350.4
ORD-00261,2026-02-02 00:47:00,CUST-0056,P002,Mobile Accessories,1,6499.54,0.15,Credit Card,Cancelled,6499.54,974.93,5524.61
ORD-00262,2026-01-08 02:59:00,CUST-0121,P001,Laptop Accessories,3,6280.79,0.0,Maya,Completed,18842.37,0.0,18842.37
ORD-00263,2026-02-18 14:55:00,CUST-0235,P007,Audio,4,1433.69,0.15,Bank Transfer,Completed,5734.76,860.21,4874.55
ORD-00264,2026-03-25 11:07:00,CUST-0046,P007,Audio,5,2128.37,0.0,Credit Card,Completed,10641.85,0.0,10641.85
ORD-00265,2026-02-08 14:43:00,CUST-0185,P007,Audio,5,5844.33,0.0,Debit Card,Pending,29221.65,0.0,29221.65
ORD-00266,2026-02-14 04:17:00,CUST-0049,P002,Mobile Accessories,1,12189.8,0.05,Bank Transfer,Completed,12189.8,609.49,11580.31
ORD-00267,2026-01-31 06:04:00,CUST-0026,P001,Laptop Accessories,4,9067.33,0.15,Credit Card,Completed,36269.32,5440.4,30828.92
ORD-00268,2026-01-06 12:28:00,CUST-0060,P004,Gaming,1,2317.0,0.0,Debit Card,Cancelled,2317.0,0.0,2317.0
ORD-00269,2026-02-10 18:38:00,CUST-0198,P006,Smart Devices,2,4701.03,0.0,Bank Transfer,Completed,9402.06,0.0,9402.06
ORD-00270,2026-02-22 09:17:00,CUST-0016,P003,Home Appliances,4,8448.8,0.0,GCash,Pending,33795.2,0.0,33795.2
ORD-00271,2026-03-09 10:44:00,CUST-0107,P007,Audio,2,4673.36,0.0,Bank Transfer,Pending,9346.72,0.0,9346.72
ORD-00272,2026-01-31 07:19:00,CUST-0220,P003,Home Appliances,4,13742.43,0.1,Maya,Pending,54969.72,5496.97,49472.75
ORD-00273,2026-03-13 16:08:00,CUST-0100,P004,Gaming,3,3249.22,0.15,Credit Card,Pending,9747.66,1462.15,8285.51
ORD-00274,2026-02-17 02:34:00,CUST-0186,P004,Gaming,1,4209.81,0.15,Bank Transfer,Cancelled,4209.81,631.47,3578.34
ORD-00275,2026-01-06 02:12:00,CUST-0206,P004,Gaming,4,3331.11,0.0,GCash,Completed,13324.44,0.0,13324.44
ORD-00276,2026-01-28 06:47:00,CUST-0031,P008,Wearables,2,10510.49,0.15,Debit Card,Pending,21020.98,3153.15,17867.83
ORD-00277,2026-01-31 17:20:00,CUST-0199,P005,Office Supplies,4,7127.19,0.15,GCash,Completed,28508.76,4276.31,24232.45
ORD-00278,2026-02-03 11:32:00,CUST-0226,P008,Wearables,4,1704.47,0.15,Maya,Completed,6817.88,1022.68,5795.2
ORD-00279,2026-01-27 11:20:00,CUST-0106,P001,Laptop Accessories,5,12995.25,0.15,Debit Card,Completed,64976.25,9746.44,55229.81
ORD-00280,2026-02-03 17:59:00,CUST-0150,P007,Audio,3,2498.07,0.0,Debit Card,Pending,7494.21,0.0,7494.21
ORD-00281,2026-03-14 07:31:00,CUST-0141,P006,Smart Devices,3,11509.57,0.05,Maya,Pending,34528.71,1726.44,32802.27
ORD-00282,2026-01-22 23:50:00,CUST-0091,P003,Home Appliances,2,10874.62,0.05,Debit Card,Cancelled,21749.24,1087.46,20661.78
ORD-00283,2026-03-24 01:33:00,CUST-0009,P002,Mobile Accessories,1,11524.0,0.05,Debit Card,Completed,11524.0,576.2,10947.8
ORD-00284,2026-01-09 22:09:00,CUST-0003,P004,Gaming,5,6976.14,0.0,Bank Transfer,Cancelled,34880.7,0.0,34880.7
ORD-00285,2026-03-03 21:31:00,CUST-0005,P001,Laptop Accessories,5,8386.74,0.0,Credit Card,Cancelled,41933.7,0.0,41933.7
ORD-00286,2026-02-05 17:18:00,CUST-0005,P007,Audio,2,1828.49,0.0,Bank Transfer,Completed,3656.98,0.0,3656.98
ORD-00287,2026-01-31 06:39:00,CUST-0135,P005,Office Supplies,3,4193.04,0.05,Credit Card,Completed,12579.12,628.96,11950.16
ORD-00288,2026-02-21 14:36:00,CUST-0063,P004,Gaming,3,10339.61,0.0,Credit Card,Completed,31018.83,0.0,31018.83
ORD-00289,2026-02-21 12:24:00,CUST-0142,P008,Wearables,1,9642.03,0.15,Debit Card,Completed,9642.03,1446.3,8195.73
ORD-00290,2026-03-05 13:41:00,CUST-0201,P006,Smart Devices,5,14665.61,0.0,Bank Transfer,Completed,73328.05,0.0,73328.05
ORD-00291,2026-01-30 06:57:00,CUST-0223,P008,Wearables,3,936.79,0.0,GCash,Cancelled,2810.37,0.0,2810.37
ORD-00292,2026-03-14 21:02:00,CUST-0046,P006,Smart Devices,1,14431.67,0.1,Debit Card,Pending,14431.67,1443.17,12988.5
ORD-00293,2026-01-10 09:10:00,CUST-0145,P004,Gaming,5,12561.1,0.05,Bank Transfer,Completed,62805.5,3140.28,59665.22
ORD-00294,2026-02-19 23:08:00,CUST-0203,P002,Mobile Accessories,5,11245.48,0.0,Credit Card,Completed,56227.4,0.0,56227.4
ORD-00295,2026-02-25 07:53:00,CUST-0020,P006,Smart Devices,5,11592.83,0.1,Maya,Completed,57964.15,5796.42,52167.73
ORD-00296,2026-01-04 20:17:00,CUST-0201,P008,Wearables,4,3615.04,0.1,Maya,Pending,14460.16,1446.02,13014.14
ORD-00297,2026-01-24 21:37:00,CUST-0170,P007,Audio,1,11639.47,0.0,Debit Card,Completed,11639.47,0.0,11639.47
ORD-00298,2026-01-11 08:09:00,CUST-0098,P003,Home Appliances,4,4921.0,0.0,Credit Card,Completed,19684.0,0.0,19684.0
ORD-00299,2026-02-09 14:23:00,CUST-0195,P005,Office Supplies,1,2204.48,0.0,Maya,Pending,2204.48,0.0,2204.48
ORD-00300,2026-03-13 17:32:00,CUST-0105,P002,Mobile Accessories,1,1571.88,0.1,Credit Card,Cancelled,1571.88,157.19,1414.69
ORD-00301,2026-03-18 10:55:00,CUST-0099,P001,Laptop Accessories,3,6353.7,0.0,Bank Transfer,Completed,19061.1,0.0,19061.1
ORD-00302,2026-03-15 16:10:00,CUST-0176,P007,Audio,2,2297.89,0.0,GCash,Pending,4595.78,0.0,4595.78
ORD-00303,2026-01-19 02:10:00,CUST-0112,P005,Office Supplies,4,4671.35,0.0,GCash,Completed,18685.4,0.0,18685.4
ORD-00304,2026-02-01 23:40:00,CUST-0127,P004,Gaming,4,1827.84,0.0,Credit Card,Pending,7311.36,0.0,7311.36
ORD-00305,2026-02-12 19:24:00,CUST-0206,P006,Smart Devices,4,5187.36,0.15,Bank Transfer,Completed,20749.44,3112.42,17637.02
ORD-00306,2026-02-08 10:38:00,CUST-0243,P004,Gaming,4,4884.2,0.05,GCash,Completed,19536.8,976.84,18559.96
ORD-00307,2026-03-30 20:31:00,CUST-0248,P004,Gaming,3,5796.82,0.05,GCash,Completed,17390.46,869.52,16520.94
ORD-00308,2026-03-14 06:37:00,CUST-0140,P003,Home Appliances,5,647.01,0.15,Maya,Completed,3235.05,485.26,2749.79
ORD-00309,2026-02-26 09:53:00,CUST-0178,P002,Mobile Accessories,4,10176.42,0.0,GCash,Completed,40705.68,0.0,40705.68
ORD-00310,2026-02-02 21:09:00,CUST-0184,P007,Audio,4,1340.99,0.1,Maya,Cancelled,5363.96,536.4,4827.56
ORD-00311,2026-02-21 17:32:00,CUST-0237,P007,Audio,5,792.29,0.0,Bank Transfer,Cancelled,3961.45,0.0,3961.45
ORD-00312,2026-03-23 02:06:00,CUST-0197,P004,Gaming,3,2703.49,0.1,Credit Card,Cancelled,8110.47,811.05,7299.42
ORD-00313,2026-03-24 21:41:00,CUST-0103,P006,Smart Devices,4,1812.68,0.0,GCash,Completed,7250.72,0.0,7250.72
ORD-00314,2026-03-07 23:33:00,CUST-0143,P004,Gaming,4,5768.26,0.05,Bank Transfer,Cancelled,23073.04,1153.65,21919.39
ORD-00315,2026-01-20 11:01:00,CUST-0124,P002,Mobile Accessories,3,6385.64,0.0,Credit Card,Completed,19156.92,0.0,19156.92
ORD-00316,2026-02-14 09:21:00,CUST-0117,P004,Gaming,5,7373.16,0.05,Credit Card,Pending,36865.8,1843.29,35022.51
ORD-00317,2026-03-31 14:20:00,CUST-0018,P005,Office Supplies,1,12200.24,0.0,Credit Card,Completed,12200.24,0.0,12200.24
ORD-00318,2026-03-24 03:43:00,CUST-0205,P003,Home Appliances,2,7860.91,0.1,Debit Card,Completed,15721.82,1572.18,14149.64
ORD-00319,2026-03-13 13:29:00,CUST-0060,P007,Audio,2,2999.21,0.15,Maya,Pending,5998.42,899.76,5098.66
ORD-00320,2026-01-04 23:39:00,CUST-0227,P004,Gaming,4,8985.0,0.05,Credit Card,Completed,35940.0,1797.0,34143.0
ORD-00321,2026-01-27 08:48:00,CUST-0181,P002,Mobile Accessories,5,1750.84,0.1,Debit Card,Completed,8754.2,875.42,7878.78
ORD-00322,2026-02-11 06:29:00,CUST-0030,P005,Office Supplies,4,8033.8,0.15,GCash,Cancelled,32135.2,4820.28,27314.92
ORD-00323,2026-02-19 19:25:00,CUST-0151,P002,Mobile Accessories,3,5441.78,0.05,Bank Transfer,Completed,16325.34,816.27,15509.07
ORD-00324,2026-03-28 22:51:00,CUST-0077,P002,Mobile Accessories,2,4869.49,0.0,GCash,Completed,9738.98,0.0,9738.98
ORD-00325,2026-01-24 11:44:00,CUST-0037,P007,Audio,4,9047.28,0.1,Maya,Pending,36189.12,3618.91,32570.21
ORD-00326,2026-01-24 15:40:00,CUST-0138,P003,Home Appliances,5,2711.27,0.0,Debit Card,Completed,13556.35,0.0,13556.35
ORD-00327,2026-02-10 14:39:00,CUST-0014,P006,Smart Devices,1,7397.98,0.0,Maya,Cancelled,7397.98,0.0,7397.98
ORD-00328,2026-03-06 20:31:00,CUST-0105,P008,Wearables,4,10724.6,0.05,Maya,Completed,42898.4,2144.92,40753.48
ORD-00329,2026-01-11 18:01:00,CUST-0204,P004,Gaming,3,732.25,0.0,Bank Transfer,Completed,2196.75,0.0,2196.75
ORD-00330,2026-01-22 14:36:00,CUST-0191,P008,Wearables,5,7784.39,0.1,Credit Card,Completed,38921.95,3892.19,35029.76
ORD-00331,2026-03-11 11:34:00,CUST-0211,P001,Laptop Accessories,4,8308.71,0.05,Credit Card,Completed,33234.84,1661.74,31573.1
ORD-00332,2026-02-08 01:28:00,CUST-0068,P006,Smart Devices,1,6726.28,0.0,Debit Card,Completed,6726.28,0.0,6726.28
ORD-00333,2026-03-17 22:22:00,CUST-0221,P007,Audio,2,9338.23,0.0,Debit Card,Completed,18676.46,0.0,18676.46
ORD-00334,2026-03-14 11:34:00,CUST-0072,P003,Home Appliances,3,14690.25,0.0,GCash,Cancelled,44070.75,0.0,44070.75
ORD-00335,2026-02-04 16:57:00,CUST-0174,P002,Mobile Accessories,2,14450.89,0.05,Credit Card,Completed,28901.78,1445.09,27456.69
ORD-00336,2026-03-25 04:44:00,CUST-0222,P003,Home Appliances,2,2407.09,0.0,Debit Card,Pending,4814.18,0.0,4814.18
ORD-00337,2026-03-04 04:36:00,CUST-0162,P005,Office Supplies,4,5783.79,0.0,Credit Card,Pending,23135.16,0.0,23135.16
ORD-00338,2026-03-07 23:17:00,CUST-0178,P006,Smart Devices,4,14266.25,0.0,Bank Transfer,Completed,57065.0,0.0,57065.0
ORD-00339,2026-01-12 23:29:00,CUST-0163,P006,Smart Devices,1,11986.25,0.05,Debit Card,Pending,11986.25,599.31,11386.94
ORD-00340,2026-01-28 15:17:00,CUST-0083,P005,Office Supplies,3,8322.83,0.0,Bank Transfer,Pending,24968.49,0.0,24968.49
ORD-00341,2026-02-13 21:48:00,CUST-0013,P001,Laptop Accessories,1,9486.15,0.05,Credit Card,Completed,9486.15,474.31,9011.84
ORD-00342,2026-01-21 14:29:00,CUST-0001,P007,Audio,2,14936.49,0.0,GCash,Completed,29872.98,0.0,29872.98
ORD-00343,2026-02-05 02:41:00,CUST-0093,P005,Office Supplies,1,5734.7,0.15,Debit Card,Completed,5734.7,860.2,4874.5
ORD-00344,2026-02-20 20:19:00,CUST-0186,P004,Gaming,4,9918.41,0.15,Credit Card,Completed,39673.64,5951.05,33722.59
ORD-00345,2026-01-28 15:04:00,CUST-0034,P004,Gaming,5,10279.75,0.0,Credit Card,Completed,51398.75,0.0,51398.75
ORD-00346,2026-01-16 13:44:00,CUST-0034,P008,Wearables,1,3626.97,0.0,Credit Card,Completed,3626.97,0.0,3626.97
ORD-00347,2026-02-10 11:56:00,CUST-0077,P003,Home Appliances,4,11658.54,0.0,Debit Card,Completed,46634.16,0.0,46634.16
ORD-00348,2026-03-09 18:00:00,CUST-0157,P003,Home Appliances,4,5430.02,0.0,Debit Card,Pending,21720.08,0.0,21720.08
ORD-00349,2026-03-20 21:28:00,CUST-0221,P004,Gaming,1,13474.75,0.0,Credit Card,Cancelled,13474.75,0.0,13474.75
ORD-00350,2026-02-19 11:27:00,CUST-0081,P003,Home Appliances,2,4335.27,0.0,Debit Card,Cancelled,8670.54,0.0,8670.54
ORD-00351,2026-03-18 19:46:00,CUST-0156,P005,Office Supplies,1,12756.41,0.15,GCash,Completed,12756.41,1913.46,10842.95
ORD-00352,2026-03-08 19:32:00,CUST-0049,P007,Audio,3,9781.0,0.0,Maya,Pending,29343.0,0.0,29343.0
ORD-00353,2026-01-15 07:31:00,CUST-0164,P002,Mobile Accessories,5,13358.69,0.0,GCash,Completed,66793.45,0.0,66793.45
ORD-00354,2026-01-17 12:55:00,CUST-0215,P007,Audio,3,8308.75,0.0,Maya,Completed,24926.25,0.0,24926.25
ORD-00355,2026-01-03 18:04:00,CUST-0004,P005,Office Supplies,2,837.45,0.0,Maya,Cancelled,1674.9,0.0,1674.9
ORD-00356,2026-02-06 20:45:00,CUST-0129,P007,Audio,4,10601.71,0.0,Bank Transfer,Cancelled,42406.84,0.0,42406.84
ORD-00357,2026-03-20 04:17:00,CUST-0022,P005,Office Supplies,1,7791.74,0.0,Debit Card,Cancelled,7791.74,0.0,7791.74
ORD-00358,2026-02-11 12:37:00,CUST-0163,P002,Mobile Accessories,3,10555.47,0.15,Debit Card,Completed,31666.41,4749.96,26916.45
ORD-00359,2026-02-01 02:59:00,CUST-0112,P002,Mobile Accessories,4,9281.38,0.0,GCash,Completed,37125.52,0.0,37125.52
ORD-00360,2026-01-16 00:45:00,CUST-0036,P001,Laptop Accessories,2,7572.09,0.0,Bank Transfer,Cancelled,15144.18,0.0,15144.18
ORD-00361,2026-02-03 05:23:00,CUST-0033,P005,Office Supplies,1,11628.6,0.0,GCash,Pending,11628.6,0.0,11628.6
ORD-00362,2026-02-04 16:04:00,CUST-0068,P002,Mobile Accessories,4,6964.17,0.0,Credit Card,Pending,27856.68,0.0,27856.68
ORD-00363,2026-03-14 05:23:00,CUST-0041,P005,Office Supplies,1,13440.46,0.15,Credit Card,Completed,13440.46,2016.07,11424.39
ORD-00364,2026-03-07 00:02:00,CUST-0220,P001,Laptop Accessories,2,928.23,0.0,Maya,Completed,1856.46,0.0,1856.46
ORD-00365,2026-01-23 01:35:00,CUST-0206,P007,Audio,2,4996.58,0.05,GCash,Completed,9993.16,499.66,9493.5
ORD-00366,2026-01-10 18:23:00,CUST-0031,P001,Laptop Accessories,2,3541.98,0.1,Credit Card,Pending,7083.96,708.4,6375.56
ORD-00367,2026-01-09 14:55:00,CUST-0073,P005,Office Supplies,3,1524.19,0.05,Credit Card,Completed,4572.57,228.63,4343.94
ORD-00368,2026-01-26 09:36:00,CUST-0201,P005,Office Supplies,5,3828.11,0.0,Bank Transfer,Pending,19140.55,0.0,19140.55
ORD-00369,2026-01-26 23:57:00,CUST-0140,P004,Gaming,2,344.07,0.05,Credit Card,Completed,688.14,34.41,653.73
ORD-00370,2026-03-11 11:40:00,CUST-0215,P001,Laptop Accessories,3,271.57,0.15,Maya,Completed,814.71,122.21,692.5
ORD-00371,2026-01-14 06:33:00,CUST-0061,P007,Audio,4,14427.48,0.0,GCash,Completed,57709.92,0.0,57709.92
ORD-00372,2026-01-06 07:57:00,CUST-0217,P007,Audio,3,7012.26,0.15,Credit Card,Cancelled,21036.78,3155.52,17881.26
ORD-00373,2026-01-13 16:08:00,CUST-0164,P007,Audio,1,8980.46,0.0,Maya,Completed,8980.46,0.0,8980.46
ORD-00374,2026-01-31 09:16:00,CUST-0218,P006,Smart Devices,4,10585.7,0.15,GCash,Completed,42342.8,6351.42,35991.38
ORD-00375,2026-02-27 08:14:00,CUST-0020,P004,Gaming,2,11754.07,0.1,Credit Card,Completed,23508.14,2350.81,21157.33
ORD-00376,2026-01-14 05:28:00,CUST-0120,P006,Smart Devices,4,2030.87,0.0,Debit Card,Pending,8123.48,0.0,8123.48
ORD-00377,2026-02-09 14:16:00,CUST-0219,P002,Mobile Accessories,1,2574.83,0.15,GCash,Cancelled,2574.83,386.22,2188.61
ORD-00378,2026-01-06 06:53:00,CUST-0220,P006,Smart Devices,2,1595.39,0.0,GCash,Pending,3190.78,0.0,3190.78
ORD-00379,2026-03-07 01:43:00,CUST-0077,P005,Office Supplies,2,708.46,0.05,Maya,Cancelled,1416.92,70.85,1346.07
ORD-00380,2026-03-12 07:06:00,CUST-0119,P002,Mobile Accessories,2,2041.44,0.0,Debit Card,Completed,4082.88,0.0,4082.88
ORD-00381,2026-01-26 12:23:00,CUST-0176,P002,Mobile Accessories,5,8895.25,0.0,Credit Card,Completed,44476.25,0.0,44476.25
ORD-00382,2026-01-26 20:28:00,CUST-0208,P003,Home Appliances,1,13599.9,0.0,Credit Card,Completed,13599.9,0.0,13599.9
ORD-00383,2026-03-01 01:10:00,CUST-0237,P007,Audio,4,7567.86,0.05,Maya,Completed,30271.44,1513.57,28757.87
ORD-00384,2026-02-15 06:58:00,CUST-0048,P005,Office Supplies,3,6828.67,0.0,Credit Card,Cancelled,20486.01,0.0,20486.01
ORD-00385,2026-03-21 19:15:00,CUST-0166,P005,Office Supplies,4,6326.89,0.1,Maya,Completed,25307.56,2530.76,22776.8
ORD-00386,2026-01-12 08:24:00,CUST-0036,P007,Audio,2,9729.12,0.1,Debit Card,Cancelled,19458.24,1945.82,17512.42
ORD-00387,2026-01-03 12:50:00,CUST-0183,P006,Smart Devices,4,8281.64,0.05,GCash,Cancelled,33126.56,1656.33,31470.23
