order_id,order_date,customer_id,product_id,product_category,quantity,unit_price,discount,payment_method,order_status,gross_amount,discount_amount,net_amount
ORD-10675,2026-01-19,CUST-075,PROD-051,Home,3,504.47,0.2,GCash,Cancelled,1513.41,302.682,1210.728
ORD-10682,2026-01-19,CUST-063,PROD-080,Beauty,1,1782.03,0.0,Credit Card,Pending,1782.03,0.0,1782.03
ORD-10707,2026-01-19,CUST-177,PROD-067,Sports,4,543.16,0.2,GCash,Completed,2172.64,434.528,1738.1119999999999
ORD-10852,2026-01-19,CUST-239,PROD-064,Sports,3,864.66,0.2,Bank Transfer,Completed,2593.98,518.796,2075.184
ORD-10045,2026-01-20,CUST-250,PROD-080,Home,2,4883.41,0.05,Debit Card,Completed,9766.82,488.341,9278.479
ORD-10165,2026-01-20,CUST-227,PROD-007,Home,5,343.84,0.0,Credit Card,Pending,1719.1999999999998,0.0,1719.1999999999998
ORD-10201,2026-01-20,CUST-066,PROD-028,Fashion,5,2686.08,0.0,Credit Card,Completed,13430.4,0.0,13430.4
ORD-10277,2026-01-20,CUST-147,PROD-069,Home,3,4286.98,0.15,GCash,Completed,12860.939999999999,1929.1409999999996,10931.798999999999
ORD-10475,2026-01-20,CUST-106,PROD-007,Home,2,1779.08,0.2,Debit Card,Completed,3558.16,711.6320000000001,2846.528
ORD-10492,2026-01-20,CUST-172,PROD-064,Electronics,5,467.74,0.0,Credit Card,Completed,2338.7,0.0,2338.7
ORD-10530,2026-01-20,CUST-120,PROD-091,Electronics,2,4650.28,0.2,GCash,Cancelled,9300.56,1860.112,7440.447999999999
ORD-10558,2026-01-20,CUST-168,PROD-100,Beauty,4,1194.2,0.2,Credit Card,Completed,4776.8,955.3600000000001,3821.44
ORD-10635,2026-01-20,CUST-083,PROD-003,Electronics,5,208.44,0.0,Credit Card,Completed,1042.2,0.0,1042.2
ORD-10712,2026-01-20,CUST-224,PROD-085,Home,2,976.45,0.0,Debit Card,Completed,1952.9,0.0,1952.9
ORD-10817,2026-01-20,CUST-050,PROD-015,Sports,4,963.99,0.0,GCash,Completed,3855.96,0.0,3855.96
ORD-10865,2026-01-20,CUST-203,PROD-001,Beauty,3,4784.53,0.15,GCash,Completed,14353.59,2153.0385,12200.5515
ORD-10164,2026-01-21,CUST-117,PROD-044,Beauty,3,3635.82,0.2,Bank Transfer,Completed,10907.460000000001,2181.492,8725.968
ORD-10184,2026-01-21,CUST-134,PROD-079,Beauty,3,4597.89,0.15,Debit Card,Completed,13793.670000000002,2069.0505000000003,11724.6195
ORD-10239,2026-01-21,CUST-108,PROD-032,Beauty,5,3633.53,0.05,Maya,Pending,18167.65,908.3825000000002,17259.2675
ORD-10523,2026-01-21,CUST-069,PROD-097,Beauty,3,817.5,0.0,Credit Card,Completed,2452.5,0.0,2452.5
ORD-10689,2026-01-21,CUST-126,PROD-051,Electronics,3,3453.13,0.1,Credit Card,Completed,10359.39,1035.939,9323.451
ORD-10719,2026-01-21,CUST-107,PROD-023,Beauty,5,3338.53,0.2,Bank Transfer,Cancelled,16692.65,3338.5300000000007,13354.12
ORD-10754,2026-01-21,CUST-063,PROD-071,Sports,4,423.69,0.05,Bank Transfer,Pending,1694.76,84.738,1610.022
ORD-10937,2026-01-21,CUST-022,PROD-015,Home,5,3596.46,0.05,Bank Transfer,Pending,17982.3,899.115,17083.184999999998
ORD-10965,2026-01-21,CUST-219,PROD-027,Sports,4,1496.19,0.05,GCash,Completed,5984.76,299.238,5685.522
ORD-10008,2026-01-22,CUST-156,PROD-082,Fashion,2,900.67,0.15,Credit Card,Cancelled,1801.34,270.20099999999996,1531.139
ORD-10101,2026-01-22,CUST-019,PROD-008,Beauty,5,3769.89,0.2,Credit Card,Pending,18849.45,3769.8900000000003,15079.560000000001
ORD-10135,2026-01-22,CUST-234,PROD-035,Beauty,4,4840.18,0.1,Credit Card,Completed,19360.72,1936.0720000000001,17424.648
ORD-10303,2026-01-22,CUST-188,PROD-046,Home,5,2492.75,0.2,GCash,Cancelled,12463.75,2492.75,9971.0
ORD-10324,2026-01-22,CUST-147,PROD-067,Sports,2,780.32,0.1,Credit Card,Pending,1560.64,156.06400000000002,1404.576
ORD-10325,2026-01-22,CUST-038,PROD-009,Sports,3,2163.4,0.15,GCash,Completed,6490.200000000001,973.5300000000001,5516.670000000001
ORD-10358,2026-01-22,CUST-162,PROD-055,Fashion,2,3945.76,0.05,GCash,Cancelled,7891.52,394.576,7496.944
ORD-10495,2026-01-22,CUST-170,PROD-083,Beauty,3,4483.19,0.2,Credit Card,Completed,13449.57,2689.914,10759.655999999999
ORD-10572,2026-01-22,CUST-121,PROD-062,Home,4,3044.11,0.2,Maya,Cancelled,12176.44,2435.288,9741.152
ORD-10680,2026-01-22,CUST-198,PROD-040,Beauty,5,4125.76,0.15,Bank Transfer,Completed,20628.800000000003,3094.32,17534.480000000003
ORD-10807,2026-01-22,CUST-117,PROD-079,Fashion,1,4107.22,0.0,GCash,Pending,4107.22,0.0,4107.22
ORD-10848,2026-01-22,CUST-073,PROD-059,Fashion,2,3587.88,0.1,Maya,Completed,7175.76,717.576,6458.184
ORD-10942,2026-01-22,CUST-246,PROD-048,Fashion,1,169.16,0.2,Debit Card,Pending,169.16,33.832,135.328
ORD-10977,2026-01-22,CUST-030,PROD-002,Sports,4,3489.85,0.2,Debit Card,Completed,13959.4,2791.88,11167.52
ORD-10105,2026-01-23,CUST-196,PROD-097,Sports,5,3292.4,0.1,Maya,Cancelled,16462.0,1646.2,14815.8
ORD-10134,2026-01-23,CUST-192,PROD-054,Home,2,3953.91,0.1,Bank Transfer,Cancelled,7907.82,790.782,7117.038
ORD-10290,2026-01-23,CUST-243,PROD-076,Sports,5,2528.54,0.1,Debit Card,Cancelled,12642.7,1264.2700000000002,11378.43
ORD-10425,2026-01-23,CUST-167,PROD-041,Fashion,5,3956.26,0.05,Bank Transfer,Completed,19781.300000000003,989.0650000000002,18792.235000000004
ORD-10520,2026-01-23,CUST-182,PROD-084,Fashion,5,3502.13,0.1,GCash,Completed,17510.65,1751.0650000000003,15759.585000000001
ORD-10555,2026-01-23,CUST-142,PROD-014,Fashion,1,4224.79,0.05,Bank Transfer,Completed,4224.79,211.23950000000002,4013.5505
ORD-10670,2026-01-23,CUST-203,PROD-062,Sports,5,4115.62,0.0,Bank Transfer,Completed,20578.1,0.0,20578.1
ORD-10814,2026-01-23,CUST-106,PROD-031,Fashion,1,3021.73,0.15,Bank Transfer,Completed,3021.73,453.2595,2568.4705
ORD-10896,2026-01-23,CUST-174,PROD-004,Sports,5,3428.1,0.05,Credit Card,Cancelled,17140.5,857.0250000000001,16283.475
ORD-10927,2026-01-23,CUST-037,PROD-014,Home,3,2253.43,0.1,Bank Transfer,Completed,6760.289999999999,676.029,6084.260999999999
ORD-10951,2026-01-23,CUST-011,PROD-075,Beauty,2,2568.36,0.1,Debit Card,Completed,5136.72,513.672,4623.048000000001
ORD-10345,2026-01-24,CUST-205,PROD-069,Beauty,3,1065.66,0.0,Credit Card,Pending,3196.9800000000005,0.0,3196.9800000000005
ORD-10476,2026-01-24,CUST-081,PROD-092,Electronics,4,1729.88,0.05,Credit Card,Completed,6919.52,345.97600000000006,6573.544000000001
ORD-10496,2026-01-24,CUST-096,PROD-044,Electronics,4,2061.23,0.15,Credit Card,Pending,8244.92,1236.738,7008.182
ORD-10881,2026-01-24,CUST-231,PROD-026,Beauty,1,544.82,0.1,Bank Transfer,Completed,544.82,54.482000000000006,490.338
ORD-10054,2026-01-25,CUST-142,PROD-017,Sports,4,3418.86,0.05,Bank Transfer,Cancelled,13675.44,683.772,12991.668
ORD-10269,2026-01-25,CUST-173,PROD-097,Home,5,4295.12,0.15,Debit Card,Cancelled,21475.6,3221.3399999999997,18254.26
ORD-10295,2026-01-25,CUST-011,PROD-010,Fashion,5,1163.38,0.05,Credit Card,Completed,5816.900000000001,290.845,5526.055
ORD-10483,2026-01-25,CUST-092,PROD-097,Home,4,193.71,0.05,Maya,Completed,774.84,38.742000000000004,736.0980000000001
ORD-10513,2026-01-25,UNKNOWN,PROD-059,Beauty,1,3810.03,0.0,Bank Transfer,Completed,3810.03,0.0,3810.03
ORD-10649,2026-01-25,CUST-179,PROD-063,Fashion,2,2763.74,0.1,Debit Card,Completed,5527.48,552.7479999999999,4974.732
ORD-10697,2026-01-25,CUST-039,PROD-100,Electronics,2,1005.26,0.2,Bank Transfer,Completed,2010.52,402.10400000000004,1608.416
ORD-10856,2026-01-25,CUST-156,PROD-083,Fashion,5,1188.5,0.1,Maya,Completed,5942.5,594.25,5348.25
ORD-10920,2026-01-25,CUST-030,PROD-020,Electronics,2,4005.52,0.1,Debit Card,Pending,8011.04,801.104,7209.936
ORD-10945,2026-01-25,CUST-187,PROD-087,Sports,2,2101.77,0.05,GCash,Completed,4203.54,210.17700000000002,3993.363
ORD-10074,2026-01-26,CUST-244,PROD-032,Electronics,5,846.67,0.05,Debit Card,Completed,4233.349999999999,211.6675,4021.6824999999994
ORD-10077,2026-01-26,CUST-242,PROD-092,Electronics,5,3484.01,0.05,GCash,Completed,17420.050000000003,871.0025000000002,16549.047500000004
ORD-10129,2026-01-26,CUST-217,PROD-039,Sports,4,622.6,0.15,Bank Transfer,Completed,2490.4,373.56,2116.84
ORD-10195,2026-01-26,CUST-248,PROD-021,Fashion,2,4377.71,0.0,Debit Card,Completed,8755.42,0.0,8755.42
ORD-10224,2026-01-26,CUST-058,PROD-016,Home,2,3972.83,0.0,Credit Card,Cancelled,7945.66,0.0,7945.66
ORD-10301,2026-01-26,CUST-076,PROD-020,Beauty,2,1961.21,0.05,Debit Card,Cancelled,3922.42,196.121,3726.299
ORD-10422,2026-01-26,CUST-235,PROD-079,Home,3,3612.99,0.1,GCash,Completed,10838.97,1083.897,9755.073
ORD-10479,2026-01-26,CUST-010,PROD-069,Beauty,1,4470.83,0.2,Maya,Completed,4470.83,894.166,3576.6639999999998
ORD-10611,2026-01-26,CUST-220,PROD-049,Home,2,2417.64,0.0,Maya,Pending,4835.28,0.0,4835.28
ORD-10824,2026-01-26,CUST-250,PROD-035,Beauty,2,257.26,0.2,GCash,Completed,514.52,102.904,411.616
ORD-10035,2026-01-27,CUST-240,PROD-034,Beauty,2,1401.51,0.05,Credit Card,Pending,2803.02,140.151,2662.869
ORD-10435,2026-01-27,CUST-026,PROD-043,Home,4,3516.26,0.2,Credit Card,Completed,14065.04,2813.0080000000003,11252.032000000001
ORD-10438,2026-01-27,CUST-025,PROD-004,Home,3,4887.58,0.15,GCash,Completed,14662.74,2199.411,12463.329
ORD-10539,2026-01-27,CUST-214,PROD-014,Fashion,4,3268.15,0.0,Maya,Completed,13072.6,0.0,13072.6
ORD-10760,2026-01-27,CUST-115,PROD-026,Beauty,3,2894.35,0.1,Debit Card,Completed,8683.05,868.305,7814.744999999999
ORD-10029,2026-01-28,CUST-125,PROD-062,Sports,1,906.72,0.0,Debit Card,Completed,906.72,0.0,906.72
ORD-10241,2026-01-28,CUST-248,PROD-031,Fashion,3,338.42,0.1,Debit Card,Cancelled,1015.26,101.52600000000001,913.7339999999999
ORD-10280,2026-01-28,CUST-066,PROD-001,Fashion,1,321.92,0.1,GCash,Cancelled,321.92,32.192,289.728
ORD-10296,2026-01-28,CUST-245,PROD-002,Home,1,3759.71,0.15,Maya,Cancelled,3759.71,563.9565,3195.7535
ORD-10365,2026-01-28,CUST-248,PROD-055,Sports,3,1682.04,0.1,Credit Card,Cancelled,5046.12,504.612,4541.508
ORD-10567,2026-01-28,CUST-165,PROD-036,Home,2,871.05,0.2,GCash,Completed,1742.1,348.42,1393.6799999999998
ORD-10736,2026-01-28,CUST-213,PROD-039,Fashion,3,957.56,0.1,GCash,Completed,2872.68,287.268,2585.412
ORD-10012,2026-01-29,CUST-103,PROD-047,Home,5,2518.23,0.0,GCash,Completed,12591.15,0.0,12591.15
ORD-10047,2026-01-29,CUST-220,PROD-061,Home,4,1813.33,0.05,Maya,Completed,7253.32,362.666,6890.6539999999995
ORD-10132,2026-01-29,CUST-206,PROD-046,Home,5,1328.07,0.05,GCash,Completed,6640.349999999999,332.0175,6308.3324999999995
ORD-10139,2026-01-29,CUST-235,PROD-079,Electronics,4,4556.0,0.1,Debit Card,Completed,18224.0,1822.4,16401.6
ORD-10337,2026-01-29,CUST-177,PROD-074,Sports,3,2016.56,0.2,Bank Transfer,Completed,6049.68,1209.9360000000001,4839.744000000001
ORD-10416,2026-01-29,CUST-082,PROD-077,Electronics,3,387.1,0.15,Bank Transfer,Completed,1161.3000000000002,174.19500000000002,987.1050000000001
ORD-10472,2026-01-29,CUST-168,PROD-012,Beauty,2,3746.63,0.1,Debit Card,Completed,7493.26,749.326,6743.934
ORD-10509,2026-01-29,CUST-212,PROD-007,Sports,3,2844.74,0.2,Bank Transfer,Pending,8534.22,1706.844,6827.375999999999
ORD-10533,2026-01-29,CUST-024,PROD-045,Home,3,1722.23,0.1,Maya,Cancelled,5166.6900000000005,516.6690000000001,4650.021000000001
ORD-10587,2026-01-29,CUST-017,PROD-034,Beauty,1,3084.24,0.15,Debit Card,Cancelled,3084.24,462.63599999999997,2621.604
ORD-10593,2026-01-29,CUST-089,PROD-036,Fashion,2,2328.32,0.15,Bank Transfer,Completed,4656.64,698.496,3958.1440000000002
ORD-10808,2026-01-29,CUST-153,PROD-079,Electronics,2,2188.44,0.15,Credit Card,Completed,4376.88,656.532,3720.348
ORD-10170,2026-01-30,CUST-137,PROD-091,Fashion,5,4183.44,0.1,GCash,Pending,20917.199999999997,2091.72,18825.479999999996
ORD-10372,2026-01-30,CUST-123,PROD-010,Sports,1,3680.74,0.0,GCash,Completed,3680.74,0.0,3680.74
ORD-10417,2026-01-30,CUST-197,PROD-075,Home,1,1314.5,0.05,Credit Card,Cancelled,1314.5,65.72500000000001,1248.775
ORD-10421,2026-01-30,CUST-024,PROD-008,Fashion,2,197.65,0.15,GCash,Completed,395.3,59.295,336.005
ORD-10541,2026-01-30,CUST-019,PROD-074,Beauty,4,2001.36,0.15,Debit Card,Completed,8005.44,1200.8159999999998,6804.624
ORD-10672,2026-01-30,CUST-107,PROD-016,Fashion,1,3206.05,0.15,GCash,Completed,3206.05,480.9075,2725.1425
ORD-10681,2026-01-30,CUST-113,PROD-006,Home,3,864.36,0.0,GCash,Completed,2593.08,0.0,2593.08
ORD-10847,2026-01-30,CUST-044,PROD-034,Sports,3,4856.55,0.0,Maya,Completed,14569.650000000001,0.0,14569.650000000001
ORD-10018,2026-01-31,CUST-225,PROD-040,Electronics,2,4402.25,0.0,GCash,Pending,8804.5,0.0,8804.5
ORD-10348,2026-01-31,CUST-081,PROD-016,Beauty,1,996.92,0.05,Bank Transfer,Pending,996.92,49.846000000000004,947.074
ORD-10379,2026-01-31,CUST-099,PROD-015,Sports,5,447.96,0.0,Credit Card,Completed,2239.7999999999997,0.0,2239.7999999999997
ORD-10601,2026-01-31,CUST-061,PROD-095,Beauty,2,1223.12,0.05,Bank Transfer,Completed,2446.24,122.312,2323.928
ORD-10715,2026-01-31,CUST-156,PROD-064,Home,5,3331.41,0.15,Debit Card,Pending,16657.05,2498.5575,14158.4925
ORD-10763,2026-01-31,CUST-222,PROD-004,Sports,5,2031.91,0.1,Debit Card,Pending,10159.550000000001,1015.9550000000002,9143.595000000001
ORD-10769,2026-01-31,CUST-128,PROD-094,Fashion,3,2113.11,0.2,Bank Transfer,Completed,6339.33,1267.866,5071.464
ORD-10946,2026-01-31,CUST-250,PROD-034,Fashion,4,4545.91,0.1,Bank Transfer,Pending,18183.64,1818.364,16365.276
ORD-10011,2026-02-01,CUST-068,PROD-018,Fashion,5,1387.43,0.2,Debit Card,Cancelled,6937.150000000001,1387.4300000000003,5549.72
ORD-10125,2026-02-01,CUST-111,PROD-019,Fashion,4,2873.05,0.05,Maya,Completed,11492.2,574.61,10917.59
ORD-10145,2026-02-01,CUST-202,PROD-043,Home,5,1105.51,0.2,Maya,Cancelled,5527.55,1105.51,4422.04
ORD-10391,2026-02-01,CUST-220,PROD-002,Electronics,4,1883.48,0.05,Maya,Completed,7533.92,376.696,7157.224
ORD-10414,2026-02-01,CUST-165,PROD-068,Fashion,1,4948.08,0.1,Debit Card,Cancelled,4948.08,494.808,4453.272
ORD-10502,2026-02-01,CUST-170,PROD-094,Sports,3,3352.18,0.15,Maya,Cancelled,10056.539999999999,1508.4809999999998,8548.059
ORD-10535,2026-02-01,CUST-236,PROD-080,Electronics,3,1968.73,0.0,Debit Card,Completed,5906.1900000000005,0.0,5906.1900000000005
ORD-10828,2026-02-01,CUST-187,PROD-055,Home,3,2227.82,0.05,Bank Transfer,Completed,6683.460000000001,334.17300000000006,6349.287000000001
ORD-10906,2026-02-01,CUST-015,PROD-085,Home,2,3275.61,0.2,GCash,Completed,6551.22,1310.2440000000001,5240.976000000001
ORD-10127,2026-02-02,CUST-119,PROD-082,Sports,3,3367.52,0.15,Credit Card,Cancelled,10102.56,1515.3839999999998,8587.176
ORD-10639,2026-02-02,CUST-047,PROD-025,Sports,1,697.61,0.05,Debit Card,Pending,697.61,34.880500000000005,662.7295
ORD-10648,2026-02-02,CUST-186,PROD-018,Electronics,4,3562.47,0.2,Credit Card,Cancelled,14249.88,2849.976,11399.903999999999
ORD-10714,2026-02-02,CUST-160,PROD-098,Electronics,4,2538.38,0.15,Bank Transfer,Completed,10153.52,1523.028,8630.492
ORD-10728,2026-02-02,CUST-177,PROD-037,Electronics,3,1571.39,0.2,Credit Card,Completed,4714.17,942.8340000000001,3771.3360000000002
ORD-10148,2026-02-03,CUST-005,PROD-023,Electronics,2,3734.42,0.2,GCash,Completed,7468.84,1493.768,5975.072
ORD-10251,2026-02-03,CUST-153,PROD-061,Fashion,5,1214.96,0.0,Bank Transfer,Pending,6074.8,0.0,6074.8
ORD-10387,2026-02-03,CUST-201,PROD-093,Home,3,721.96,0.1,GCash,Completed,2165.88,216.58800000000002,1949.2920000000001
ORD-10409,2026-02-03,CUST-150,PROD-076,Electronics,1,4986.09,0.05,Debit Card,Completed,4986.09,249.30450000000002,4736.7855
ORD-10493,2026-02-03,CUST-117,PROD-038,Sports,1,589.06,0.05,GCash,Completed,589.06,29.453,559.607
ORD-10573,2026-02-03,CUST-169,PROD-066,Home,3,4619.52,0.2,Bank Transfer,Completed,13858.560000000001,2771.7120000000004,11086.848000000002
ORD-10724,2026-02-03,CUST-156,PROD-041,Fashion,5,4975.62,0.1,Maya,Cancelled,24878.1,2487.81,22390.289999999997
ORD-10850,2026-02-03,CUST-033,PROD-057,Beauty,2,1105.26,0.0,Credit Card,Completed,2210.52,0.0,2210.52
ORD-10898,2026-02-03,CUST-126,PROD-065,Fashion,3,4066.46,0.2,Bank Transfer,Completed,12199.380000000001,2439.876,9759.504
ORD-10956,2026-02-03,CUST-010,PROD-061,Home,4,2238.51,0.15,GCash,Pending,8954.04,1343.106,7610.934000000001
ORD-10088,2026-02-04,CUST-180,PROD-059,Beauty,3,1229.64,0.05,Credit Card,Completed,3688.92,184.44600000000003,3504.474
ORD-10388,2026-02-04,CUST-086,PROD-055,Fashion,1,1388.45,0.2,GCash,Pending,1388.45,277.69,1110.76
ORD-10453,2026-02-04,CUST-191,PROD-061,Beauty,1,1755.54,0.1,Credit Card,Completed,1755.54,175.554,1579.9859999999999
ORD-10462,2026-02-04,CUST-174,PROD-027,Sports,5,198.26,0.0,Debit Card,Completed,991.3,0.0,991.3
ORD-10608,2026-02-04,CUST-068,PROD-031,Sports,5,1781.17,0.05,Debit Card,Pending,8905.85,445.2925,8460.5575
ORD-10620,2026-02-04,CUST-166,PROD-051,Sports,3,3764.69,0.2,Debit Card,Pending,11294.07,2258.814,9035.256
ORD-10678,2026-02-04,UNKNOWN,PROD-010,Sports,3,3455.22,0.2,GCash,Completed,10365.66,2073.132,8292.528
ORD-10686,2026-02-04,CUST-100,PROD-085,Beauty,1,193.48,0.15,Maya,Pending,193.48,29.022,164.458
ORD-10701,2026-02-04,CUST-196,PROD-002,Sports,2,3737.6,0.05,Maya,Completed,7475.2,373.76,7101.44
ORD-10735,2026-02-04,CUST-182,PROD-005,Sports,1,2535.57,0.05,Credit Card,Pending,2535.57,126.77850000000001,2408.7915000000003
ORD-10785,2026-02-04,CUST-236,PROD-084,Beauty,3,1408.73,0.0,Credit Card,Cancelled,4226.1900000000005,0.0,4226.1900000000005
ORD-10839,2026-02-04,CUST-083,PROD-046,Fashion,4,1458.01,0.0,Credit Card,Completed,5832.04,0.0,5832.04
ORD-10027,2026-02-05,CUST-109,PROD-024,Sports,2,4384.98,0.0,Debit Card,Cancelled,8769.96,0.0,8769.96
ORD-10064,2026-02-05,CUST-161,PROD-031,Sports,1,3596.37,0.05,Credit Card,Completed,3596.37,179.8185,3416.5515
ORD-10258,2026-02-05,CUST-090,PROD-072,Beauty,1,2910.04,0.2,Debit Card,Pending,2910.04,582.008,2328.032
ORD-10285,2026-02-05,CUST-089,PROD-020,Home,1,257.86,0.15,Bank Transfer,Completed,257.86,38.679,219.181
ORD-10359,2026-02-05,CUST-090,PROD-069,Fashion,5,925.05,0.1,Credit Card,Cancelled,4625.25,462.52500000000003,4162.725
ORD-10363,2026-02-05,CUST-132,PROD-096,Beauty,4,4756.24,0.1,Bank Transfer,Completed,19024.96,1902.496,17122.464
ORD-10383,2026-02-05,CUST-158,PROD-020,Electronics,3,487.21,0.05,Maya,Cancelled,1461.6299999999999,73.08149999999999,1388.5484999999999
ORD-10477,2026-02-05,CUST-002,PROD-058,Home,2,2923.77,0.05,Debit Card,Completed,5847.54,292.377,5555.163
ORD-10667,2026-02-05,CUST-198,PROD-089,Fashion,5,2825.98,0.2,Maya,Completed,14129.9,2825.98,11303.92
ORD-10742,2026-02-05,CUST-050,PROD-037,Fashion,3,3886.66,0.0,Credit Card,Completed,11659.98,0.0,11659.98
ORD-10777,2026-02-05,CUST-158,PROD-036,Beauty,1,3733.0,0.2,Maya,Cancelled,3733.0,746.6,2986.4
ORD-10792,2026-02-05,CUST-200,PROD-010,Electronics,4,2004.09,0.0,Credit Card,Completed,8016.36,0.0,8016.36
ORD-10030,2026-02-06,CUST-238,PROD-059,Sports,5,3343.17,0.15,Maya,Completed,16715.85,2507.3774999999996,14208.4725
ORD-10057,2026-02-06,CUST-169,PROD-011,Fashion,5,1742.42,0.05,Credit Card,Completed,8712.1,435.605,8276.495
ORD-10099,2026-02-06,CUST-009,PROD-030,Beauty,4,448.78,0.05,Credit Card,Cancelled,1795.12,89.756,1705.3639999999998
ORD-10230,2026-02-06,CUST-089,PROD-067,Electronics,3,1061.88,0.2,Credit Card,Completed,3185.6400000000003,637.1280000000002,2548.512
ORD-10450,2026-02-06,CUST-200,PROD-013,Fashion,3,4401.68,0.1,Debit Card,Pending,13205.04,1320.5040000000001,11884.536
ORD-10536,2026-02-06,CUST-139,PROD-093,Electronics,5,4128.33,0.1,Bank Transfer,Cancelled,20641.65,2064.1650000000004,18577.485
ORD-10588,2026-02-06,CUST-168,PROD-067,Fashion,1,4734.01,0.05,Debit Card,Pending,4734.01,236.70050000000003,4497.3095
ORD-10624,2026-02-06,CUST-064,PROD-095,Sports,2,743.26,0.05,GCash,Completed,1486.52,74.32600000000001,1412.194
ORD-10842,2026-02-06,CUST-101,PROD-023,Electronics,1,907.35,0.0,Maya,Pending,907.35,0.0,907.35
ORD-10859,2026-02-06,UNKNOWN,PROD-002,Beauty,3,1609.62,0.15,Bank Transfer,Completed,4828.86,724.329,4104.531
ORD-10888,2026-02-06,CUST-030,PROD-050,Sports,5,3707.25,0.15,Maya,Cancelled,18536.25,2780.4375,15755.8125
ORD-10958,2026-02-06,CUST-024,PROD-027,Home,2,3774.69,0.1,Bank Transfer,Cancelled,7549.38,754.9380000000001,6794.442
ORD-10987,2026-02-06,CUST-006,PROD-021,Home,4,1784.85,0.05,Bank Transfer,Completed,7139.4,356.97,6782.429999999999
ORD-10113,2026-02-07,CUST-239,PROD-092,Fashion,3,2135.9,0.15,Debit Card,Completed,6407.700000000001,961.1550000000001,5446.545000000001
ORD-10223,2026-02-07,CUST-141,PROD-070,Beauty,2,3587.86,0.05,Credit Card,Cancelled,7175.72,358.78600000000006,6816.934
ORD-10319,2026-02-07,CUST-198,PROD-080,Home,1,501.99,0.05,Debit Card,Completed,501.99,25.099500000000003,476.89050000000003
ORD-10511,2026-02-07,CUST-091,PROD-082,Fashion,5,1932.06,0.0,GCash,Completed,9660.3,0.0,9660.3
ORD-10774,2026-02-07,CUST-108,PROD-046,Beauty,2,273.1,0.2,Credit Card,Cancelled,546.2,109.24000000000001,436.96000000000004
ORD-10800,2026-02-07,CUST-195,PROD-099,Home,2,2816.93,0.15,Maya,Completed,5633.86,845.079,4788.781
ORD-10853,2026-02-07,CUST-166,PROD-091,Sports,3,4851.07,0.2,Maya,Cancelled,14553.21,2910.642,11642.568
ORD-10870,2026-02-07,CUST-013,PROD-038,Fashion,1,2617.95,0.05,GCash,Cancelled,2617.95,130.8975,2487.0525
ORD-10971,2026-02-07,CUST-134,PROD-055,Fashion,1,2799.87,0.0,Bank Transfer,Completed,2799.87,0.0,2799.87
ORD-10997,2026-02-07,CUST-041,PROD-094,Sports,5,2542.12,0.0,Maya,Completed,12710.599999999999,0.0,12710.599999999999
ORD-10053,2026-02-08,CUST-170,PROD-016,Fashion,3,3367.78,0.1,Debit Card,Completed,10103.34,1010.3340000000001,9093.006
ORD-10257,2026-02-08,CUST-077,PROD-029,Beauty,2,3482.18,0.15,Credit Card,Pending,6964.36,1044.654,5919.706
ORD-10292,2026-02-08,CUST-062,PROD-029,Home,4,4582.23,0.2,Debit Card,Pending,18328.92,3665.7839999999997,14663.135999999999
ORD-10332,2026-02-08,CUST-036,PROD-082,Home,3,3327.45,0.15,Debit Card,Completed,9982.349999999999,1497.3524999999997,8484.9975
ORD-10466,2026-02-08,CUST-156,PROD-037,Electronics,4,412.8,0.1,Credit Card,Completed,1651.2,165.12,1486.08
ORD-10531,2026-02-08,CUST-216,PROD-085,Sports,5,2795.78,0.0,Credit Card,Cancelled,13978.900000000001,0.0,13978.900000000001
ORD-10666,2026-02-08,CUST-133,PROD-018,Electronics,3,4923.53,0.05,Credit Card,Completed,14770.59,738.5295000000001,14032.0605
ORD-10706,2026-02-08,CUST-113,PROD-051,Beauty,4,915.78,0.1,Bank Transfer,Completed,3663.12,366.312,3296.808
ORD-10753,2026-02-08,CUST-167,PROD-010,Fashion,4,2064.0,0.15,Maya,Cancelled,8256.0,1238.3999999999999,7017.6
ORD-10864,2026-02-08,CUST-126,PROD-006,Fashion,3,2521.09,0.15,Maya,Completed,7563.27,1134.4905,6428.779500000001
ORD-10932,2026-02-08,CUST-238,PROD-033,Electronics,2,1557.37,0.05,Debit Card,Completed,3114.74,155.737,2959.0029999999997
ORD-10162,2026-02-09,CUST-070,PROD-090,Beauty,3,129.92,0.05,Bank Transfer,Pending,389.76,19.488,370.272
ORD-10189,2026-02-09,CUST-005,PROD-047,Home,2,1774.49,0.15,Maya,Completed,3548.98,532.347,3016.633
ORD-10637,2026-02-09,CUST-088,PROD-054,Sports,3,2372.05,0.0,Credit Card,Completed,7116.150000000001,0.0,7116.150000000001
ORD-10741,2026-02-09,CUST-197,PROD-085,Electronics,5,3816.62,0.05,Credit Card,Completed,19083.1,954.155,18128.945
ORD-10745,2026-02-09,CUST-044,PROD-010,Fashion,3,2748.83,0.0,Maya,Completed,8246.49,0.0,8246.49
ORD-10901,2026-02-09,CUST-111,PROD-018,Sports,4,3843.65,0.2,Debit Card,Cancelled,15374.6,3074.92,12299.68
ORD-10966,2026-02-09,CUST-126,PROD-056,Fashion,2,1859.32,0.0,Credit Card,Cancelled,3718.64,0.0,3718.64
